AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_K04,LEFT,15,2,8,5.159583534339633e-06,-0.0005455842008489749,-0.07676502202323628,53.23406345516736
AMAC_K04,LEFT,15,2,9,5.217748682290173e-06,-0.0005518918928355809,-0.07729400940378467,53.34936744894089
AMAC_K04,LEFT,15,2,10,5.679810699009242e-06,-0.0006005758823000014,-0.07947002620813592,56.02013919099116
AMAC_K04,LEFT,15,2,11,5.73959751299532e-06,-0.0006069060360268977,-0.0794504716933513,55.651919757688916
AMAC_K04,LEFT,15,2,12,7.583490628405666e-06,-0.0008020093217542724,-0.08473844151322625,61.00707938957576
AMAC_K04,LEFT,15,2,13,7.640726606199792e-06,-0.0008081690713003896,-0.08329964248788871,59.92594164628277
AMAC_K04,LEFT,15,2,14,8.103841540042897e-06,-0.0008572639581976948,-0.08497114655255848,61.19744160558421
AMAC_K04,LEFT,15,2,15,8.163143682648378e-06,-0.0008635174731198002,-0.08398666324182569,60.513909253017985
AMAC_K04,LEFT,15,3,0,2.2725679191172595e-08,-1.0801264070299638e-06,-0.09640814546398253,2950.825002044769
AMAC_K04,LEFT,15,3,1,4.673773450955904e-08,0.0017712454011419606,-1785.3249481416917,5913.1194997656685
AMAC_K04,LEFT,15,3,2,5.587097494535728e-07,-5.6691315214930495e-05,-0.08219411017154579,143.00908131103625
AMAC_K04,LEFT,15,3,3,6.162738483633206e-07,-6.26697620152381e-05,-0.07883923662837918,45.93300822707288
AMAC_K04,LEFT,15,3,4,2.541461479133095e-06,-0.00025742204877189515,-0.07864577514486952,53.44339371974068
AMAC_K04,LEFT,15,3,5,2.598065818610589e-06,-0.0002632989134892931,-0.0766524413071767,51.289552425741434
AMAC_K04,LEFT,15,3,6,3.080042188932229e-06,-0.0003119250699062192,-0.08005200885652995,56.602006958490385
AMAC_K04,LEFT,15,3,7,3.1334546718428797e-06,-0.0003173938320065354,-0.07917648690894437,55.94631724530645
AMAC_K04,LEFT,15,3,8,5.403062475682648e-06,-0.0005470633333373311,-0.07722656220127845,53.28115399420978
AMAC_K04,LEFT,15,3,9,5.468684518627728e-06,-0.0005539584682796555,-0.07737199318581646,53.21374151614374
AMAC_K04,LEFT,15,3,10,5.960083344034184e-06,-0.0006039622578359846,-0.0799793329619548,55.968969462465665
AMAC_K04,LEFT,15,3,11,6.003127385647548e-06,-0.000607986202627501,-0.07977194052448143,56.453763260358116
AMAC_K04,LEFT,15,3,12,7.878702643648134e-06,-0.0007965258939736914,-0.08384887271218557,61.86484119920126
AMAC_K04,LEFT,15,3,13,7.970147219438041e-06,-0.0008064940364326254,-0.08359650219034481,60.517219861825204
AMAC_K04,LEFT,15,3,14,8.433633222527783e-06,-0.0008527692025047957,-0.08526107834003908,62.29125135711037
AMAC_K04,LEFT,15,3,15,8.492373544890547e-06,-0.0008589748302651332,-0.08514544476681239,62.07180312732566
AMAC_K04,RIGHT,0,0,0,3.9602313230774765e-08,-2.840373826244439e-06,-0.10384609280554452,119.59805073414218
AMAC_K04,RIGHT,0,0,1,1.2430412757048663e-07,-9.953715662102241e-06,-0.14726404115619363,2553.537450885596
AMAC_K04,RIGHT,0,0,2,9.790557157226056e-07,-8.016660788549635e-05,-0.1062423176449198,38.70001811593304
AMAC_K04,RIGHT,0,0,3,1.0699553925894982e-06,-8.759441343628201e-05,-0.1032871606732015,34.48872346389856
AMAC_K04,RIGHT,0,0,4,4.529190008102069e-06,-0.00037450082859987594,-0.12197166563378135,66.75051827935121
AMAC_K04,RIGHT,0,0,5,4.62675282556967e-06,-0.0003824875640636119,-0.12351944989612801,67.61592301916806
AMAC_K04,RIGHT,0,0,6,5.450600305958619e-06,-0.0004512908424441409,-0.1221861421577758,67.69311600717747
AMAC_K04,RIGHT,0,0,7,5.541510942078654e-06,-0.00045921961749732234,-0.12079317226830291,67.2199839150342
AMAC_K04,RIGHT,0,0,8,9.90827688625724e-06,-0.0008223614160309283,-0.12417365744469772,70.6857513656058
AMAC_K04,RIGHT,0,0,9,9.92411215944177e-06,-0.0008221149465199005,-0.12815974150766118,74.25445845762901
AMAC_K04,RIGHT,0,0,10,1.072252824946117e-05,-0.0008881127702226464,-0.12675605444919164,74.59106207642212
AMAC_K04,RIGHT,0,0,11,1.0842922669701839e-05,-0.0008987256933571513,-0.12694657987164912,73.78899320092624
AMAC_K04,RIGHT,0,0,12,1.4364674373426412e-05,-0.0011904150925992228,-0.12841772948317973,71.34423978654787
AMAC_K04,RIGHT,0,0,13,1.4332009084084763e-05,-0.0011897771862868182,-0.1288280354029884,73.73325179530508
AMAC_K04,RIGHT,0,0,14,1.523991113665559e-05,-0.0012661241453843744,-0.1313471480650198,74.42568422544659
AMAC_K04,RIGHT,0,0,15,1.532148553523533e-05,-0.0012724937037641257,-0.12752282603138868,72.60714559802815
AMAC_K04,RIGHT,0,1,0,1.828118033239698e-08,-0.0020072469162326183,2017.2026001485308,6235.500614416016
AMAC_K04,RIGHT,0,1,1,5.9193516261486706e-08,-9.57972159424835e-06,-0.13904965639369912,2290.2802313787397
AMAC_K04,RIGHT,0,1,2,2.8294900657064783e-08,-3.0973730832142367e-06,-0.3748449428560219,155314.74831578037
AMAC_K04,RIGHT,0,1,3,7.690350022426896e-08,-1.1388974172119578e-05,-0.20972247700817528,56642.06175370863
AMAC_K04,RIGHT,0,1,4,2.1605681424554305e-06,-0.00036494653579604273,-0.15260416870944005,100.40991623318736
AMAC_K04,RIGHT,0,1,5,2.210654052085443e-06,-0.0003732956579084619,-0.1554873655260503,100.41565016092696
AMAC_K04,RIGHT,0,1,6,2.5882739023000172e-06,-0.00043876705931163054,-0.12564074655050997,72.89364513703032
AMAC_K04,RIGHT,0,1,7,2.6351892272581953e-06,-0.00044606187493567034,-0.15037879700376894,94.51182389034602
AMAC_K04,RIGHT,0,1,8,4.722919648882907e-06,-0.0008028222518984182,-0.12171339221653987,68.14030021626667
AMAC_K04,RIGHT,0,1,9,4.763994560601824e-06,-0.0008097580597169867,-0.12401274670246913,69.172241946129
AMAC_K04,RIGHT,0,1,10,5.153978123803066e-06,-0.0008757653994963026,-0.12492165520736348,70.73912347774905
AMAC_K04,RIGHT,0,1,11,5.20828945508652e-06,-0.0008853397932377973,-0.1256358463924005,70.33814424513747
AMAC_K04,RIGHT,0,1,12,6.823484396491627e-06,-0.001161147917730068,-0.12918255777837104,72.59367404355451
AMAC_K04,RIGHT,0,1,13,6.810885836495663e-06,-0.0011582305688392263,-0.1258785012259594,72.15988313749146
AMAC_K04,RIGHT,0,1,14,7.30695134035584e-06,-0.0012436659709389377,-0.12814817602229342,70.22387313515993
AMAC_K04,RIGHT,0,1,15,7.257551523801146e-06,-0.001234031929995392,-0.1286628846368282,73.09250111077219
AMAC_K04,RIGHT,0,2,0,3.23960229159564e-08,-2.9344457825337172e-06,-0.10562754170364841,99.97715091607584
AMAC_K04,RIGHT,0,2,1,8.648778242066309e-08,-8.513579375196627e-06,-0.1021302013647644,1557.884043097283
AMAC_K04,RIGHT,0,2,2,7.74364449648726e-07,-7.960580180386761e-05,-0.10637253832787578,39.500211598532
AMAC_K04,RIGHT,0,2,3,8.471178917245642e-07,-8.680604820196779e-05,-0.11651322003196289,53.791939361381246
AMAC_K04,RIGHT,0,2,4,3.583970532312265e-06,-0.00037110049894904557,-0.12206579932425919,66.93283604651432
AMAC_K04,RIGHT,0,2,5,3.6495338210537753e-06,-0.0003777191315310028,-0.11960561253840675,66.29490141713183
AMAC_K04,RIGHT,0,2,6,4.303653344951151e-06,-0.0004457239462795161,-0.12179308432390434,68.18252955172827
AMAC_K04,RIGHT,0,2,7,4.355714302626693e-06,-0.0004511433250121318,-0.12235345235275948,68.86664720497573
AMAC_K04,RIGHT,0,2,8,7.871585678848386e-06,-0.0008175332687157794,-0.12498858809756323,69.67443332907294
AMAC_K04,RIGHT,0,2,9,7.90574478881253e-06,-0.0008211315638952827,-0.12272206030970925,69.76752227181998
AMAC_K04,RIGHT,0,2,10,8.576945713110293e-06,-0.0008911250290374579,-0.12687316072018837,72.06359278329515
AMAC_K04,RIGHT,0,2,11,8.749579297382559e-06,-0.0009103253459947969,-0.1253777618637612,68.51287432581572
AMAC_K04,RIGHT,0,2,12,1.1325941193728671e-05,-0.0011766921443324856,-0.13084333211101884,74.47420218683463
AMAC_K04,RIGHT,0,2,13,1.1346898471970537e-05,-0.0011788485992014544,-0.1285392965189028,73.83757268729394
AMAC_K04,RIGHT,0,2,14,1.2058104110576966e-05,-0.0012529629515219119,-0.1308043953768304,73.56293456386227
AMAC_K04,RIGHT,0,2,15,1.216508342318252e-05,-0.0012649881086971254,-0.12431719362820144,68.67576991019477
AMAC_K04,RIGHT,0,3,0,3.2807444819500485e-08,-2.787422089349423e-06,-0.10066979897508094,200.00025191558365
AMAC_K04,RIGHT,0,3,1,9.980423430979145e-08,-9.49121518371205e-06,-0.12908488212764455,2137.4036833985665
AMAC_K04,RIGHT,0,3,2,8.097484455080987e-07,-7.97070442373428e-05,-0.10217613017071639,33.33566310430371
AMAC_K04,RIGHT,0,3,3,8.858297276130013e-07,-8.721727492791012e-05,-0.11129385465217928,46.31900865950194
AMAC_K04,RIGHT,0,3,4,3.7226624242525293e-06,-0.0003683198812880087,-0.12262376825279146,69.00616497349782
AMAC_K04,RIGHT,0,3,5,3.816059601064553e-06,-0.00037807971409521403,-0.12167308855585095,67.16659169898047
AMAC_K04,RIGHT,0,3,6,4.508398639407124e-06,-0.0004475654695168031,-0.12127647450200282,67.3215242112138
AMAC_K04,RIGHT,0,3,7,4.571109387704991e-06,-0.0004540605147001632,-0.12333338368887928,69.14101296491364
AMAC_K04,RIGHT,0,3,8,8.301532986222703e-06,-0.0008266807220859218,-0.12437956091182066,67.3106584888656
AMAC_K04,RIGHT,0,3,9,8.352937258407786e-06,-0.0008325774788036699,-0.12376828902980161,68.34278329804765
AMAC_K04,RIGHT,0,3,10,8.978869256203626e-06,-0.0008945911833906274,-0.12624311701302282,71.5547414569676
AMAC_K04,RIGHT,0,3,11,9.054020282702177e-06,-0.0009015383257708698,-0.12803079681615,72.30835812741437
AMAC_K04,RIGHT,0,3,12,1.1886001178322604e-05,-0.0011848563356115843,-0.1289585376982823,72.68827512873987
AMAC_K04,RIGHT,0,3,13,1.1893638832118264e-05,-0.0011840385477062704,-0.13168928744594796,74.58871720861832
AMAC_K04,RIGHT,0,3,14,1.264356920090962e-05,-0.0012600590208989434,-0.13046740293618495,72.26142412292518
AMAC_K04,RIGHT,0,3,15,1.2668564016966438e-05,-0.001261652380035923,-0.12577726411056334,70.728251738322
AMAC_K04,RIGHT,1,0,0,3.90120467074599e-08,-2.8123317809733876e-06,-0.10175712891437455,449.8231706356201
AMAC_K04,RIGHT,1,0,1,1.0480461099323504e-07,-8.211055670453051e-06,-0.07682427037179178,5.5127638565188875e-12
AMAC_K04,RIGHT,1,0,2,9.660121955560469e-07,-7.957180651416437e-05,-0.10297539549878808,36.482771416828555
AMAC_K04,RIGHT,1,0,3,1.0596667702504104e-06,-8.699038906577369e-05,-0.11390900041207654,51.21981699543294
AMAC_K04,RIGHT,1,0,4,4.454449153357357e-06,-0.0003677739508160494,-0.12189766699874582,68.50606266027187
AMAC_K04,RIGHT,1,0,5,4.540539156144691e-06,-0.0003755199863329279,-0.12016379647022889,67.7442711629585
AMAC_K04,RIGHT,1,0,6,5.357848368297804e-06,-0.00044339577811519713,-0.12143585528453031,68.8382409496466
AMAC_K04,RIGHT,1,0,7,5.455853334709657e-06,-0.0004520866059199722,-0.12006273685227528,68.27312673832424
AMAC_K04,RIGHT,1,0,8,9.838433678363996e-06,-0.0008156896578777807,-0.1255265264072694,70.76728052980368
AMAC_K04,RIGHT,1,0,9,9.929224733814153e-06,-0.000823221669182652,-0.12435489320426843,69.45932269298115
AMAC_K04,RIGHT,1,0,10,1.0750460456991718e-05,-0.0008913205150751047,-0.1258748829236883,70.50237200862527
AMAC_K04,RIGHT,1,0,11,1.078515360290995e-05,-0.0008947724909486569,-0.12740537049880013,73.57994610268663
AMAC_K04,RIGHT,1,0,12,1.395096022522725e-05,-0.0011559848260512004,-0.1263541627420633,74.9938919562979
AMAC_K04,RIGHT,1,0,13,1.411933831225704e-05,-0.0011703812273367903,-0.13045872550636176,76.07149982037744
AMAC_K04,RIGHT,1,0,14,1.5101933444792322e-05,-0.0012520360839350952,-0.12855902129114827,71.28844049854965
AMAC_K04,RIGHT,1,0,15,1.4990784366999794e-05,-0.0012421431009138166,-0.1289769534219978,75.23876405424716
AMAC_K04,RIGHT,1,1,0,1.9330061907182773e-08,-2.7652911772182182e-06,-0.1526297477294942,4111.220179483366
AMAC_K04,RIGHT,1,1,1,5.298405993372434e-08,-8.411418516532409e-06,-0.1251365218305635,2617.508560049275
AMAC_K04,RIGHT,1,1,2,7.8690324412754e-08,-1.1820837540799261e-05,-0.18311137644584363,48787.907419694
AMAC_K04,RIGHT,1,1,3,7.500642290243471e-08,-1.1100131342123133e-05,-0.2122451283971245,57652.218965515545
AMAC_K04,RIGHT,1,1,4,2.1331445108563116e-06,-0.00035997241197814085,-0.15008433316985156,100.32001553786831
AMAC_K04,RIGHT,1,1,5,2.1825519275012994e-06,-0.00036883282821513036,-0.1497517275279673,99.84502439365806
AMAC_K04,RIGHT,1,1,6,2.5298587791111407e-06,-0.00042887547704964626,-0.09353405286357075,43.51623259617287
AMAC_K04,RIGHT,1,1,7,2.6070030204814693e-06,-0.0004408949989871423,-0.1456160848884351,91.77334892361213
AMAC_K04,RIGHT,1,1,8,4.6866816241279534e-06,-0.0007967679913279479,-0.12243536324714561,68.45507451566401
AMAC_K04,RIGHT,1,1,9,4.7305932510772675e-06,-0.0008037077428631324,-0.12370128040537419,68.81914944100615
AMAC_K04,RIGHT,1,1,10,5.081358530851118e-06,-0.0008634702579232276,-0.12396637537929274,70.74173152150823
AMAC_K04,RIGHT,1,1,11,5.097936475928431e-06,-0.0008656319612178939,-0.12392942531947308,71.8457651165919
AMAC_K04,RIGHT,1,1,12,6.711543111143447e-06,-0.0011415682264057105,-0.12539938357668418,72.14033402937036
AMAC_K04,RIGHT,1,1,13,6.736736574087355e-06,-0.001144676451466816,-0.12771011732281373,73.60534586252696
AMAC_K04,RIGHT,1,1,14,7.146068171290923e-06,-0.0012146692331019386,-0.12566720449354626,71.55900726998064
AMAC_K04,RIGHT,1,1,15,7.162703583180789e-06,-0.001216978577043699,-0.12595064011428264,72.22957315240764
AMAC_K04,RIGHT,1,2,0,3.1532426821737815e-08,-2.8115300139288767e-06,-0.09950184777655693,149.40539177855783
AMAC_K04,RIGHT,1,2,1,8.908953738373404e-08,-8.736064466502116e-06,-0.10520529159498235,1395.8188729678805
AMAC_K04,RIGHT,1,2,2,7.649622983347869e-07,-7.860582861824052e-05,-0.11120892306895129,48.76757862468423
AMAC_K04,RIGHT,1,2,3,8.359272148608613e-07,-8.5937161817977e-05,-0.10980158697407434,46.6971960893237
AMAC_K04,RIGHT,1,2,4,3.528084382089889e-06,-0.0003655151865482587,-0.11896447196101716,66.55898071795664
AMAC_K04,RIGHT,1,2,5,3.5864140167703715e-06,-0.0003712411621396715,-0.11967246091577542,68.02654875594412
AMAC_K04,RIGHT,1,2,6,4.236176336453354e-06,-0.0004386685216484984,-0.12142169475170458,68.88211548153312
AMAC_K04,RIGHT,1,2,7,4.290485275315115e-06,-0.00044425796444999945,-0.12086280379248268,69.64333502913216
AMAC_K04,RIGHT,1,2,8,7.76019159617946e-06,-0.0008060659730251971,-0.12223383614869851,69.07319403753921
AMAC_K04,RIGHT,1,2,9,7.824564817312785e-06,-0.0008123043820322988,-0.12438219551236959,70.59821050971206
AMAC_K04,RIGHT,1,2,10,8.460610141524254e-06,-0.0008777931729032706,-0.12490411006122898,71.31434457923272
AMAC_K04,RIGHT,1,2,11,8.489788344704029e-06,-0.0008815166814999867,-0.12561590020108057,73.09364856248152
AMAC_K04,RIGHT,1,2,12,1.1108975255023131e-05,-0.0011535699829857467,-0.12713942395631314,73.96336554189932
AMAC_K04,RIGHT,1,2,13,1.1219078285397657e-05,-0.0011659014832340062,-0.12968929334811363,74.36941594272183
AMAC_K04,RIGHT,1,2,14,1.179996261856225e-05,-0.0012253056107825882,-0.1267076923207033,74.05589610725714
AMAC_K04,RIGHT,1,2,15,1.1853232890572277e-05,-0.0012297468718536345,-0.12786470579624618,74.59863230578833
AMAC_K04,RIGHT,1,3,0,3.3970485525482675e-08,-2.9187526641015314e-06,-0.10689200961525933,181.24405486397941
AMAC_K04,RIGHT,1,3,1,9.875522633108145e-08,-9.356457178616841e-06,-0.1674457730706211,4363.648416484833
AMAC_K04,RIGHT,1,3,2,7.992840033512889e-07,-7.863519671941824e-05,-0.10662001696877299,42.10559410312418
AMAC_K04,RIGHT,1,3,3,8.760868484485236e-07,-8.646273906508752e-05,-0.10667509695162901,41.56358871625615
AMAC_K04,RIGHT,1,3,4,3.665563067426259e-06,-0.00036313591285670586,-0.11869355128469787,67.76242830932934
AMAC_K04,RIGHT,1,3,5,3.746450167701722e-06,-0.00037092831033919496,-0.11997429987947471,68.29655653924948
AMAC_K04,RIGHT,1,3,6,4.44290141300835e-06,-0.00044127771639838984,-0.12101571119728914,68.2326131355979
AMAC_K04,RIGHT,1,3,7,4.531865131704841e-06,-0.0004497804482940636,-0.12065563457550611,67.17782549300085
AMAC_K04,RIGHT,1,3,8,8.106353137413656e-06,-0.0008066954375488891,-0.12397593259058046,70.37179459712314
AMAC_K04,RIGHT,1,3,9,8.24608393186896e-06,-0.0008204956834097408,-0.12266596352586231,67.3615941635181
AMAC_K04,RIGHT,1,3,10,8.84577481423528e-06,-0.0008808670335583876,-0.12288268275842798,70.23722107787822
AMAC_K04,RIGHT,1,3,11,8.960372889728127e-06,-0.000891714216456652,-0.12487809395525105,70.18188808265417
AMAC_K04,RIGHT,1,3,12,1.1646027927715287e-05,-0.0011583491812399511,-0.12834229293773428,73.9080923477569
AMAC_K04,RIGHT,1,3,13,1.1699629332650938e-05,-0.001163618316268391,-0.12619881590294016,72.93029371303759
AMAC_K04,RIGHT,1,3,14,1.235313345045781e-05,-0.0012286503156358811,-0.12759377463240237,73.60781093094701
AMAC_K04,RIGHT,1,3,15,1.2539232543976049e-05,-0.0012481198965263228,-0.12602840183811717,71.13687926698712
AMAC_K04,RIGHT,2,0,0,3.958273134099504e-08,-2.894401364141072e-06,-0.1014632387409789,320.7137448928733
AMAC_K04,RIGHT,2,0,1,1.2701077246137751e-07,-1.0241615733884741e-05,-0.11771530529208095,904.2082281765115
AMAC_K04,RIGHT,2,0,2,9.526321636594335e-07,-7.848973640154826e-05,-0.09621638213228438,29.137957966708072
AMAC_K04,RIGHT,2,0,3,1.0431328076813655e-06,-8.581089572851257e-05,-0.10436546208492227,40.27516415362887
AMAC_K04,RIGHT,2,0,4,4.388027009110007e-06,-0.0003630119957516663,-0.1179612133453725,67.50218503027921
AMAC_K04,RIGHT,2,0,5,4.489890156371182e-06,-0.00037196734629111217,-0.12003975018564994,68.23418799710616
AMAC_K04,RIGHT,2,0,6,5.331813577168118e-06,-0.00044196052926932463,-0.11989291736634916,66.89921613715734
AMAC_K04,RIGHT,2,0,7,5.378123845820786e-06,-0.00044555644984506376,-0.11992773708824173,68.81849992723284
AMAC_K04,RIGHT,2,0,8,9.624468207151311e-06,-0.0007961989248182023,-0.12204211518880247,70.48637075600996
AMAC_K04,RIGHT,2,0,9,9.738227900474362e-06,-0.0008065768435927614,-0.1232009474424788,70.78854275517891
AMAC_K04,RIGHT,2,0,10,1.0475436354581165e-05,-0.0008666094229815695,-0.12294433251743377,72.2280438892742
AMAC_K04,RIGHT,2,0,11,1.0635282840848228e-05,-0.0008804641200858801,-0.12523450943548908,72.073803610089
AMAC_K04,RIGHT,2,0,12,1.3883017753497466e-05,-0.0011499915505699767,-0.12688595625222382,74.00347297479182
AMAC_K04,RIGHT,2,0,13,1.405542427368002e-05,-0.0011641196470724103,-0.12623780545660515,72.48849753428938
AMAC_K04,RIGHT,2,0,14,1.4577338942601363e-05,-0.001207614237471819,-0.126533079701368,76.6313267575159
AMAC_K04,RIGHT,2,0,15,1.4706197070508446e-05,-0.001216378289164956,-0.12831509239251573,77.02458612256028
AMAC_K04,RIGHT,2,1,0,2.0310321851502953e-08,6.9988502923468555e-06,-10.102475554527805,98.03037502681529
AMAC_K04,RIGHT,2,1,1,5.465633742888621e-08,-8.778515528816298e-06,-0.11211535241400107,1796.1266028367854
AMAC_K04,RIGHT,2,1,2,6.18676486222845e-08,-8.93579642756483e-06,-0.20955820148865434,63649.93504821522
AMAC_K04,RIGHT,2,1,3,4.803849396921277e-08,-6.508402245766732e-06,-0.2664190527815497,93903.65767206765
AMAC_K04,RIGHT,2,1,4,2.1055708470831562e-06,-0.000355594154497343,-0.15254255824491622,102.15982269235828
AMAC_K04,RIGHT,2,1,5,2.1350148137848257e-06,-0.00036101123515290973,-0.14082750081231338,97.06604407514239
AMAC_K04,RIGHT,2,1,6,2.4955591395980997e-06,-0.00042316372607425655,-0.10273339137288248,55.091839303135814
AMAC_K04,RIGHT,2,1,7,2.545639786018188e-06,-0.0004306095497240788,-0.12718041757617676,78.90187178913126
AMAC_K04,RIGHT,2,1,8,4.555857872588485e-06,-0.0007731361069378029,-0.11876570955854783,70.29332706191728
AMAC_K04,RIGHT,2,1,9,4.638454383501067e-06,-0.0007880205659975908,-0.12052690853045052,68.63448971273932
AMAC_K04,RIGHT,2,1,10,4.951117924704449e-06,-0.0008400900641388545,-0.10839077769124184,66.01263650182536
AMAC_K04,RIGHT,2,1,11,5.064042520477255e-06,-0.0008598589823851223,-0.12195196479374551,69.58663756917574
AMAC_K04,RIGHT,2,1,12,6.5877259752382385e-06,-0.0011178819170522011,-0.12506810288775058,73.1510497685064
AMAC_K04,RIGHT,2,1,13,6.658645115415748e-06,-0.0011300461438673247,-0.12204114381393172,70.69880340712594
AMAC_K04,RIGHT,2,1,14,7.014426454011083e-06,-0.0011902558184649138,-0.12554745712244053,73.33215286099613
AMAC_K04,RIGHT,2,1,15,7.0577883574083635e-06,-0.0011982577931429373,-0.12409520033830201,72.77375055525451
AMAC_K04,RIGHT,2,2,0,3.100881683394668e-08,-2.7736253241808847e-06,-0.10904539183067384,600.9891218386118
AMAC_K04,RIGHT,2,2,1,9.402086267587201e-08,-9.339343958878045e-06,-0.12001813559225652,1464.7433169318576
AMAC_K04,RIGHT,2,2,2,7.54159312316897e-07,-7.766072911607584e-05,-0.10264069007899777,38.693876781115435
AMAC_K04,RIGHT,2,2,3,8.24757159407637e-07,-8.480315810103817e-05,-0.10363573537911977,39.90321344606338
AMAC_K04,RIGHT,2,2,4,3.467070925498634e-06,-0.0003583118759457913,-0.11837402663312932,67.48228727113174
AMAC_K04,RIGHT,2,2,5,3.5350350050850238e-06,-0.0003656713085741573,-0.11990685324463966,68.38414621575443
AMAC_K04,RIGHT,2,2,6,4.180772370837086e-06,-0.000433348962455412,-0.11945272521900953,68.60877682023889
AMAC_K04,RIGHT,2,2,7,4.268805543319949e-06,-0.0004427021816106146,-0.11896993120122629,67.57358032860115
AMAC_K04,RIGHT,2,2,8,7.611215869142732e-06,-0.0007891872255901058,-0.12158961812881709,70.2578065125421
AMAC_K04,RIGHT,2,2,9,7.67589160854311e-06,-0.000795920243302445,-0.12317606885686361,71.19818665852038
AMAC_K04,RIGHT,2,2,10,8.359497964085554e-06,-0.0008674362867096025,-0.12462536329373895,71.01282404666252
AMAC_K04,RIGHT,2,2,11,8.378775421263705e-06,-0.0008688374038885143,-0.12539857786184797,72.81290434816225
AMAC_K04,RIGHT,2,2,12,1.0956274868434935e-05,-0.001135201777819719,-0.12596612556396838,73.7413847779031
AMAC_K04,RIGHT,2,2,13,1.1020666344937701e-05,-0.001143129190972678,-0.12623894520642667,74.26002306085078
AMAC_K04,RIGHT,2,2,14,1.1576975870019186e-05,-0.0011991699486195765,-0.12631374671284906,75.08377371187929
AMAC_K04,RIGHT,2,2,15,1.1773436196419881e-05,-0.0012199782966618776,-0.12516296471451854,71.6931038566183
AMAC_K04,RIGHT,2,3,0,3.146686103341519e-08,-2.5810061716034775e-06,-0.12345592283956928,2061.169318896843
AMAC_K04,RIGHT,2,3,1,9.414434555733784e-08,-8.914421950796697e-06,-0.11752143520064352,1556.8039221249946
AMAC_K04,RIGHT,2,3,2,7.894476393874145e-07,-7.786620116148747e-05,-0.10750267044912758,45.269311997852796
AMAC_K04,RIGHT,2,3,3,8.637600520002493e-07,-8.512586617722986e-05,-0.1095001217206153,48.03776637038394
AMAC_K04,RIGHT,2,3,4,3.624900325257109e-06,-0.0003598572297399637,-0.11964033673538893,68.58936300796363
AMAC_K04,RIGHT,2,3,5,3.7021959075588456e-06,-0.00036694549158566977,-0.11753905207233213,66.68611806731903
AMAC_K04,RIGHT,2,3,6,4.3765922718196875e-06,-0.00043472204733746204,-0.1190375649399124,67.92518041760034
AMAC_K04,RIGHT,2,3,7,4.451947924299665e-06,-0.0004424304521353188,-0.11904464854680942,67.76422265970915
AMAC_K04,RIGHT,2,3,8,8.008408822837656e-06,-0.0007957921913127941,-0.12161906940973075,68.66869819559129
AMAC_K04,RIGHT,2,3,9,8.015202670267657e-06,-0.0007962222123015318,-0.12112643095107105,70.33005593733347
AMAC_K04,RIGHT,2,3,10,8.73401023996796e-06,-0.0008685579381013946,-0.12422885522873968,70.54054820193542
AMAC_K04,RIGHT,2,3,11,8.829120999077275e-06,-0.0008778535717151634,-0.12331282748151907,69.66135100248336
AMAC_K04,RIGHT,2,3,12,1.153804630251073e-05,-0.001147767559283385,-0.1266305342533336,72.67492940823414
AMAC_K04,RIGHT,2,3,13,1.1589686152561674e-05,-0.0011529771033333264,-0.12367333951321033,71.47669719703617
AMAC_K04,RIGHT,2,3,14,1.2156027866906137e-05,-0.0012077268767441804,-0.12645996767752318,74.41487872581219
AMAC_K04,RIGHT,2,3,15,1.2432050213838623e-05,-0.0012364383107470887,-0.12564692651345907,70.82889847414428
AMAC_K04,RIGHT,3,0,0,3.6106926042678724e-08,-2.4048758979192376e-06,-0.11995630009733291,2134.7934602583655
AMAC_K04,RIGHT,3,0,1,1.0747924213365765e-07,-8.488092822705255e-06,-0.08715685831861612,3.4213187838361137e-12
AMAC_K04,RIGHT,3,0,2,9.415922130820234e-07,-7.779825351287992e-05,-0.10657496684659452,45.29452050255596
AMAC_K04,RIGHT,3,0,3,1.0308134875803883e-06,-8.495081205081258e-05,-0.11496890032834484,57.9766663019775
AMAC_K04,RIGHT,3,0,4,4.3059339683985e-06,-0.00035627078216641736,-0.11680833744366352,68.69842106080446
AMAC_K04,RIGHT,3,0,5,4.420664566509531e-06,-0.00036542392822176977,-0.11922561964739811,68.31739434748448
AMAC_K04,RIGHT,3,0,6,5.205039118087134e-06,-0.0004306475947906322,-0.11793966534713261,68.66063573923863
AMAC_K04,RIGHT,3,0,7,5.274981686119605e-06,-0.00043622815383469,-0.11777243528592955,68.9272705145973
AMAC_K04,RIGHT,3,0,8,9.479557646124678e-06,-0.0007847322327485475,-0.11837033873841087,68.92940877294703
AMAC_K04,RIGHT,3,0,9,9.544607303819169e-06,-0.0007891539988536302,-0.12043597772877845,70.68615311076579
AMAC_K04,RIGHT,3,0,10,1.0382383485967528e-05,-0.0008590442641865038,-0.12128857763079935,71.07126271154779
AMAC_K04,RIGHT,3,0,11,1.038425219081143e-05,-0.0008591266202805036,-0.12260863755077649,73.2179276209506
AMAC_K04,RIGHT,3,0,12,1.3551511901496758e-05,-0.0011201784173004057,-0.12610989973381773,76.76587148869454
AMAC_K04,RIGHT,3,0,13,1.3668201064894794e-05,-0.0011292402287812605,-0.12250942700124144,73.50534847142016
