AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_L01,RIGHT,0,2,6,4.2570621254615415e-06,-0.0004432502624110842,-0.12234124523297156,71.09761086280066
AMAC_L01,RIGHT,0,2,7,4.305650199766477e-06,-0.0004474673946892003,-0.12275761999326115,72.31061195353223
AMAC_L01,RIGHT,0,2,8,7.752846982662528e-06,-0.0008036256355540694,-0.12313331935568654,70.92781838652814
AMAC_L01,RIGHT,0,2,9,7.78476537642703e-06,-0.0008065359028967673,-0.1256332960229443,73.9210337445357
AMAC_L01,RIGHT,0,2,10,8.465299245743339e-06,-0.0008772042632265286,-0.12584735191609944,72.70543349817399
AMAC_L01,RIGHT,0,2,11,8.504242242317184e-06,-0.0008799794994200666,-0.12612519413369408,74.06486003302776
AMAC_L01,RIGHT,0,2,12,1.115896860654422e-05,-0.001153041658108481,-0.1302160286062998,76.09568166235182
AMAC_L01,RIGHT,0,2,13,1.1245525700861447e-05,-0.001162198010348663,-0.1294724926560645,75.93403271989473
AMAC_L01,RIGHT,0,2,14,1.1835040345304288e-05,-0.001223310547464317,-0.12817045162704566,76.19461154612085
AMAC_L01,RIGHT,0,2,15,1.1895722058557494e-05,-0.0012300664645751344,-0.1276444920806653,76.17897127619567
AMAC_L01,RIGHT,0,3,0,3.307445587358848e-08,-2.9295851107282754e-06,-0.11642107714911,1087.3442434889514
AMAC_L01,RIGHT,0,3,1,9.321970379479345e-08,-8.924798291791797e-06,-0.1358896849916117,3018.3525272777742
AMAC_L01,RIGHT,0,3,2,7.995013147736978e-07,-8.04928630870999e-05,-0.12439045125974887,110.80808251623557
AMAC_L01,RIGHT,0,3,3,8.790105075354148e-07,-8.844868175430978e-05,-0.128949996433649,74.33495121727196
AMAC_L01,RIGHT,0,3,4,3.706222389773119e-06,-0.0003684500190799157,-0.12165849904744057,71.1398849076375
AMAC_L01,RIGHT,0,3,5,3.810720411069558e-06,-0.0003791764570692806,-0.12247990617858143,70.08457144635743
AMAC_L01,RIGHT,0,3,6,4.44840843127091e-06,-0.0004418255916411052,-0.12095025626554044,71.62286968145105
AMAC_L01,RIGHT,0,3,7,4.539283259393513e-06,-0.00045066585406396234,-0.1232518820265682,71.84668931894834
AMAC_L01,RIGHT,0,3,8,8.117402680579311e-06,-0.0008025994800211931,-0.12548700445661962,72.48280412163871
AMAC_L01,RIGHT,0,3,9,8.188629800708682e-06,-0.0008097790663875906,-0.12527712540628594,72.58307448470336
AMAC_L01,RIGHT,0,3,10,8.904371831762567e-06,-0.0008801202576104808,-0.12784415124916426,73.54379262786115
AMAC_L01,RIGHT,0,3,11,8.930363122217729e-06,-0.0008831096744723678,-0.12800988568256097,74.97715131709184
AMAC_L01,RIGHT,0,3,12,1.172148878002336e-05,-0.0011565697314492394,-0.12892760756529145,76.06786074245625
AMAC_L01,RIGHT,0,3,13,1.1911916516703715e-05,-0.0011764224454698083,-0.1286563549920726,73.47292540764225
AMAC_L01,RIGHT,0,3,14,1.250272392572163e-05,-0.001234184913165477,-0.1274558909176215,74.28623876701586
AMAC_L01,RIGHT,0,3,15,1.264328694074325e-05,-0.001247909745603791,-0.12875945378340023,73.61812089971944
AMAC_L01,RIGHT,1,0,0,4.1444257055261954e-08,-3.158655131443657e-06,-0.10542118954296638,39.182238024394906
AMAC_L01,RIGHT,1,0,1,9.523779841970521e-08,-7.520387710580175e-06,-0.12876380121573683,4561.236016982376
AMAC_L01,RIGHT,1,0,2,9.569945510187636e-07,-8.033711490715755e-05,-0.12784314053029855,118.81777949575226
AMAC_L01,RIGHT,1,0,3,1.049218780225629e-06,-8.801093093731742e-05,-0.12465639007729865,70.01680393017953
AMAC_L01,RIGHT,1,0,4,4.4495817070446915e-06,-0.00036899389929904893,-0.12087315091194512,70.0197480568942
AMAC_L01,RIGHT,1,0,5,4.536898813045449e-06,-0.0003760545650146235,-0.12072570284895574,70.08345908720153
AMAC_L01,RIGHT,1,0,6,5.3450007867675674e-06,-0.00044259792832158055,-0.12257138430564653,71.89980305193468
AMAC_L01,RIGHT,1,0,7,5.420255850915002e-06,-0.0004484624654664117,-0.12131850513403264,71.6494534402426
AMAC_L01,RIGHT,1,0,8,9.680053393994169e-06,-0.0007976354630792706,-0.1240754794295274,72.47502729026719
AMAC_L01,RIGHT,1,0,9,9.77814467650225e-06,-0.0008064094622823035,-0.12442460162978919,72.87994554596911
AMAC_L01,RIGHT,1,0,10,1.0658147218709725e-05,-0.0008790424459562631,-0.12523537028981963,72.08219241877757
AMAC_L01,RIGHT,1,0,11,1.0725239302466175e-05,-0.0008835372783793855,-0.12276166195583928,71.08226366786938
AMAC_L01,RIGHT,1,0,12,1.4063301613031906e-05,-0.0011575144356684873,-0.13075118704470193,76.36089789880165
AMAC_L01,RIGHT,1,0,13,1.422192895759062e-05,-0.0011709024495749375,-0.12662130350758927,72.39585739531344
AMAC_L01,RIGHT,1,0,14,1.4912233711548146e-05,-0.0012267623199649954,-0.12854488555128124,75.49619559405843
AMAC_L01,RIGHT,1,0,15,1.5011036078564192e-05,-0.0012353068459911075,-0.1298411859930184,76.01489639675447
AMAC_L01,RIGHT,1,1,0,2.111853433054719e-08,9.679820862473914e-05,-100.22515143454159,49.79519652474366
AMAC_L01,RIGHT,1,1,1,5.404716233905835e-08,-8.899480180613297e-06,-0.12525203152488643,2256.2498594808876
AMAC_L01,RIGHT,1,1,2,2.9278308718644155e-08,-3.361808758764872e-06,-0.3875573097750305,145889.6398399263
AMAC_L01,RIGHT,1,1,4,2.0923824923821297e-06,-0.0003575877012607811,-0.1511768810708445,107.03075758575739
AMAC_L01,RIGHT,1,1,5,2.147695913155874e-06,-0.000366853398157409,-0.15823103145771866,107.89594958265336
AMAC_L01,RIGHT,1,1,6,2.521304538942284e-06,-0.00043066754476641864,-0.13566804462801538,89.19990629670033
AMAC_L01,RIGHT,1,1,7,2.5620355723730457e-06,-0.0004372501045639885,-0.15410265199950912,100.60369476839453
AMAC_L01,RIGHT,1,1,8,4.550038420914037e-06,-0.0007740653740992867,-0.12259252845635091,72.29859528909674
AMAC_L01,RIGHT,1,1,9,4.588837957397859e-06,-0.000780810426587026,-0.12410763743396325,73.39887235768244
AMAC_L01,RIGHT,1,1,10,4.987687712033087e-06,-0.0008489232696146689,-0.12332756439613102,72.3457488813735
AMAC_L01,RIGHT,1,1,11,5.016395349750997e-06,-0.0008535932874894463,-0.12412340349774136,73.48361691040687
AMAC_L01,RIGHT,1,1,12,6.609549676485807e-06,-0.0011233904375705737,-0.1262306685245426,74.38029895587752
AMAC_L01,RIGHT,1,1,13,6.644207777357282e-06,-0.001129399441958083,-0.1250772878262402,74.04361511207608
AMAC_L01,RIGHT,1,1,14,7.022410650159836e-06,-0.001193223710488087,-0.12614973695100018,74.64903035873789
AMAC_L01,RIGHT,1,1,15,7.059462222152375e-06,-0.0011996385723079537,-0.12491866202073391,73.31032422416288
AMAC_L01,RIGHT,1,2,0,3.0851912749429714e-08,-2.8297721482440427e-06,-0.10082341805774982,168.92819554116193
AMAC_L01,RIGHT,1,2,1,8.113086990654216e-08,-8.066097424162125e-06,-0.12679448671789978,3137.1522692057715
AMAC_L01,RIGHT,1,2,2,7.518838386855892e-07,-7.932894357858565e-05,-0.12732275402614612,120.10626160815607
AMAC_L01,RIGHT,1,2,3,8.25455502067462e-07,-8.696531536340652e-05,-0.1296336392541911,78.46184444366455
AMAC_L01,RIGHT,1,2,4,3.5095735742744733e-06,-0.0003660384620008289,-0.12134636003247543,70.3888597207765
AMAC_L01,RIGHT,1,2,5,3.5562852282747867e-06,-0.00037044797509967184,-0.12025682699025202,71.23459284644889
AMAC_L01,RIGHT,1,2,6,4.197689659249852e-06,-0.0004365205255991162,-0.1212471712211429,71.88895907568629
AMAC_L01,RIGHT,1,2,7,4.268023809870553e-06,-0.000444032498752884,-0.12207155514172484,72.32326325596947
AMAC_L01,RIGHT,1,2,8,7.665494892992669e-06,-0.0007947610603024147,-0.12429651181938377,71.7964529001315
AMAC_L01,RIGHT,1,2,9,7.783380216134518e-06,-0.0008071974263401604,-0.12515629788320098,71.1167384697737
AMAC_L01,RIGHT,1,2,10,8.36422606297219e-06,-0.0008667421106849065,-0.12483867995222978,72.5412036308386
AMAC_L01,RIGHT,1,2,11,8.412499322196522e-06,-0.000871679362268694,-0.12610938936927324,73.54622003948768
AMAC_L01,RIGHT,1,2,12,1.1018015948047611e-05,-0.001138515513814459,-0.13019762786480318,77.3337055218449
AMAC_L01,RIGHT,1,2,13,1.1182821657944981e-05,-0.001156892332118356,-0.12628670699351235,72.68878040943204
AMAC_L01,RIGHT,1,2,14,1.1756527693379313e-05,-0.0012150739169281713,-0.12607458623936552,73.62270564516582
AMAC_L01,RIGHT,1,2,15,1.1685949196836024e-05,-0.0012073915831716318,-0.1271192126325092,77.34903102928091
AMAC_L01,RIGHT,1,3,0,3.251375471118128e-08,-2.838628461576528e-06,-0.111915088038747,948.9357737067509
AMAC_L01,RIGHT,1,3,1,7.451122116279026e-08,-6.8858187516787675e-06,-0.12560127996142154,4832.313628686042
AMAC_L01,RIGHT,1,3,2,7.890679145433462e-07,-7.955002435990741e-05,-0.12055602038745875,108.45516947960488
AMAC_L01,RIGHT,1,3,3,8.657485270649742e-07,-8.710748950671838e-05,-0.12832345206092677,76.39064461580975
AMAC_L01,RIGHT,1,3,4,3.6696760542791727e-06,-0.0003653845556553844,-0.12035332574991217,70.96623575977657
AMAC_L01,RIGHT,1,3,5,3.7363882786070075e-06,-0.0003715796228108087,-0.12160289836232765,71.98847843510565
AMAC_L01,RIGHT,1,3,6,4.38991728656412e-06,-0.00043595788253260613,-0.12222156065009063,73.21488479714017
AMAC_L01,RIGHT,1,3,7,4.4853326876567815e-06,-0.0004450413120660407,-0.12242139207869443,71.85846002458078
AMAC_L01,RIGHT,1,3,8,8.053600371092568e-06,-0.000797238968291421,-0.1231291750671218,70.94367188338828
AMAC_L01,RIGHT,1,3,9,8.112160875708256e-06,-0.0008023958561313274,-0.1246895686422056,71.924767721769
AMAC_L01,RIGHT,1,3,10,8.748287315998006e-06,-0.0008652915017570709,-0.12494353696629139,73.69824081261324
AMAC_L01,RIGHT,1,3,11,8.83575562751403e-06,-0.0008734775391670762,-0.12637466942713718,73.7867600338711
AMAC_L01,RIGHT,1,3,12,1.158109048182553e-05,-0.0011434744884777856,-0.12839461351253637,75.22802588803052
AMAC_L01,RIGHT,1,3,13,1.1746349795628361e-05,-0.0011600491004012236,-0.12850340730102136,74.02309871011761
AMAC_L01,RIGHT,1,3,14,1.2317720072490098e-05,-0.0012154294423077291,-0.12975383973380306,76.16920163954508
AMAC_L01,RIGHT,1,3,15,1.2355142020186889e-05,-0.001218496614535094,-0.12790723046030097,76.15272799855873
AMAC_L01,RIGHT,2,0,0,4.187512756788157e-08,-3.259702752439792e-06,-0.10893149649410777,138.5037130971387
AMAC_L01,RIGHT,2,0,1,1.090380540520522e-07,-8.710389711125297e-06,-0.10701960606975817,1378.2444037930366
AMAC_L01,RIGHT,2,0,2,9.43984541269648e-07,-7.922393950679575e-05,-0.12486990803213416,118.32157964393917
AMAC_L01,RIGHT,2,0,3,1.0394072697433586e-06,-8.69154406180547e-05,-0.1344837331169393,86.27413429881443
AMAC_L01,RIGHT,2,0,4,4.3767290055122026e-06,-0.0003625795538431642,-0.11967461352862849,71.30433273101386
AMAC_L01,RIGHT,2,0,5,4.463598937771755e-06,-0.0003692665342138453,-0.12000801383901145,71.58791198776714
AMAC_L01,RIGHT,2,0,6,5.292250715389651e-06,-0.00043762843363385394,-0.12020255531836191,70.6165654311917
AMAC_L01,RIGHT,2,0,7,5.374777094032304e-06,-0.00044440279561749793,-0.11912046608161819,70.20161326274142
AMAC_L01,RIGHT,2,0,8,9.53220618783154e-06,-0.0007841443629367498,-0.12427599370949362,74.1381012022379
AMAC_L01,RIGHT,2,0,9,9.606428057691909e-06,-0.0007906569399429191,-0.12411701512856363,74.4133085352046
AMAC_L01,RIGHT,2,0,10,1.0401494026833938e-05,-0.000855832244595826,-0.12476072682855834,74.35286646609164
AMAC_L01,RIGHT,2,0,11,1.0472770380710351e-05,-0.0008612865305864374,-0.12372746824528386,74.46752300193675
AMAC_L01,RIGHT,2,0,12,1.4010177954084223e-05,-0.0011524041968613125,-0.129478745213839,73.85719903856229
AMAC_L01,RIGHT,2,0,13,1.3939790534221131e-05,-0.0011456308639090354,-0.12911953409581856,75.56949849461992
AMAC_L01,RIGHT,2,0,14,1.4806044149174371e-05,-0.001217370388985471,-0.12569478627231645,73.12439908596566
AMAC_L01,RIGHT,2,0,15,1.4837179620015807e-05,-0.001219715855561812,-0.1268524282252165,74.30478864077823
AMAC_L01,RIGHT,2,1,0,1.881906049283879e-08,-2.6877702188733004e-06,-0.10757660184359806,1.0616806276506057
AMAC_L01,RIGHT,2,1,1,5.173145532539155e-08,-8.375024098005408e-06,-0.12259383607110655,2232.006524048291
AMAC_L01,RIGHT,2,1,4,2.0821462315580092e-06,-0.000354470282212564,-0.14901233528558114,103.72121938801168
AMAC_L01,RIGHT,2,1,5,2.1191270081106935e-06,-0.0003611861082523954,-0.14745780484437968,104.38507802650709
AMAC_L01,RIGHT,2,1,6,2.4763553005338317e-06,-0.0004217136527911202,-0.11775247496334716,74.14160660494443
AMAC_L01,RIGHT,2,1,7,2.524525548874157e-06,-0.00043054990600343413,-0.11141798834439028,65.46684157033417
AMAC_L01,RIGHT,2,1,8,4.501023447286583e-06,-0.0007638238619647481,-0.12162902546269024,72.40747479299291
AMAC_L01,RIGHT,2,1,9,4.535814838434917e-06,-0.0007701423086478062,-0.12137648282521885,72.6551067765689
AMAC_L01,RIGHT,2,1,10,4.8979856972540595e-06,-0.0008309498215574343,-0.12278734938844608,74.11672488509019
AMAC_L01,RIGHT,2,1,11,4.9303250487163225e-06,-0.0008361299480876638,-0.12299978571183172,75.35650117686241
AMAC_L01,RIGHT,2,1,12,6.49725976684784e-06,-0.0011009317343017506,-0.12443344091451512,76.12340677946483
AMAC_L01,RIGHT,2,1,13,6.548668114247387e-06,-0.0011093720066227288,-0.12479017065669853,75.75125628389056
AMAC_L01,RIGHT,2,1,14,6.908304271341274e-06,-0.001169650096660038,-0.12431399565126863,75.09589847900207
AMAC_L01,RIGHT,2,1,15,6.961441414854354e-06,-0.0011789542637205906,-0.1269324799982636,76.69093231199562
AMAC_L01,RIGHT,2,2,0,2.9500898086953575e-08,-2.607300647013164e-06,-0.1159240878828752,1570.7383312078205
AMAC_L01,RIGHT,2,2,1,8.50358801990685e-08,-8.499545484520314e-06,-0.12519627020761967,2440.50988094591
AMAC_L01,RIGHT,2,2,2,7.416980374595597e-07,-7.789585905217286e-05,-0.11792399726995739,108.80711334725973
AMAC_L01,RIGHT,2,2,3,8.160800190266852e-07,-8.561554386852884e-05,-0.12504844388733483,73.66406674316403
AMAC_L01,RIGHT,2,2,4,3.4511606112150494e-06,-0.00035945674719001756,-0.11805507155957495,70.25743974220165
AMAC_L01,RIGHT,2,2,5,3.511370888832372e-06,-0.00036482403420898474,-0.11920822700590956,71.35714876983378
AMAC_L01,RIGHT,2,2,6,4.139107852503219e-06,-0.00042974350769785604,-0.11944802339053198,72.1592574067356
AMAC_L01,RIGHT,2,2,7,4.198382539972294e-06,-0.0004355495657252134,-0.12045789398187949,72.9359616063246
AMAC_L01,RIGHT,2,2,8,7.5341457474187185e-06,-0.0007792086135129647,-0.12364422296225783,72.87285188395099
AMAC_L01,RIGHT,2,2,9,7.5524357994218926e-06,-0.0007807553453637422,-0.12047862636097442,72.54820014867339
AMAC_L01,RIGHT,2,2,10,8.250929510229327e-06,-0.0008523489140534443,-0.12460495951579569,72.98317707299142
AMAC_L01,RIGHT,2,2,11,8.289420954118141e-06,-0.0008564317179054398,-0.125388286284368,74.75591064729234
AMAC_L01,RIGHT,2,2,12,1.0910910086663395e-05,-0.0011265349458122946,-0.12710717171671834,75.24968122784003
AMAC_L01,RIGHT,2,2,13,1.1005313022676844e-05,-0.0011365722492643106,-0.1277149441788581,75.40260162127981
AMAC_L01,RIGHT,2,2,14,1.1594164410146168e-05,-0.0011964964376762143,-0.12587641419053275,74.7629335156316
AMAC_L01,RIGHT,2,2,15,1.1704262727829511e-05,-0.0012078845055029006,-0.1248005668612106,73.14387514363271
AMAC_L01,RIGHT,2,3,0,3.25326977984346e-08,-2.8397142089514035e-06,-0.10144900764951753,224.61390009742672
AMAC_L01,RIGHT,2,3,1,8.458565401274441e-08,-7.963699305998525e-06,-0.15463729735629747,5041.51802448553
AMAC_L01,RIGHT,2,3,2,7.797823462965873e-07,-7.822260326483577e-05,-0.1243342242073741,119.34896477957105
AMAC_L01,RIGHT,2,3,3,8.554196858901918e-07,-8.56462093831074e-05,-0.12602312184833878,75.51388321986369
AMAC_L01,RIGHT,2,3,4,3.631327207942209e-06,-0.00036062641524741654,-0.12034714372887197,70.54907296034965
AMAC_L01,RIGHT,2,3,5,3.712099339312617e-06,-0.0003689457851850756,-0.11909009001127742,69.53003112144859
AMAC_L01,RIGHT,2,3,6,4.365457383936171e-06,-0.0004324034319094321,-0.1201402125578868,71.42452379535425
AMAC_L01,RIGHT,2,3,7,4.439571021923237e-06,-0.0004397460352896427,-0.11922035701182437,70.40148853567358
AMAC_L01,RIGHT,2,3,8,7.939509527092003e-06,-0.0007841151346648374,-0.12128602004440028,70.74817315837326
AMAC_L01,RIGHT,2,3,9,7.969160639586361e-06,-0.0007870601916234539,-0.12174625944397804,72.01565359051757
AMAC_L01,RIGHT,2,3,10,8.688754675400628e-06,-0.0008575335502215974,-0.12486757735763357,72.59604106465302
AMAC_L01,RIGHT,2,3,11,8.78836428740583e-06,-0.0008668426823053676,-0.1242939946132004,71.49138683065625
AMAC_L01,RIGHT,2,3,12,1.1307375673534238e-05,-0.001113166388471361,-0.1261253514089398,77.6927243784656
AMAC_L01,RIGHT,2,3,13,1.1534512228276883e-05,-0.001137131461585222,-0.12485112395910114,73.75931801728474
AMAC_L01,RIGHT,2,3,14,1.2089899505453147e-05,-0.0011907289918613312,-0.12583658478306795,76.25413471292867
AMAC_L01,RIGHT,2,3,15,1.2202880026710322e-05,-0.0012024085601778879,-0.12550274989361962,74.79495537085502
AMAC_L01,RIGHT,3,0,0,3.674147830062318e-08,-2.5658940940216517e-06,-0.11905720123596658,1968.3330954050684
AMAC_L01,RIGHT,3,0,1,1.1843684783935748e-07,-9.594019901431197e-06,-0.11098050943116303,867.5511683363411
AMAC_L01,RIGHT,3,0,2,9.319593067726161e-07,-7.790700200260236e-05,-0.11861375606642155,112.3444793001924
AMAC_L01,RIGHT,3,0,3,1.024756905103865e-06,-8.569421877487596e-05,-0.12345359319241841,72.53196564462864
AMAC_L01,RIGHT,3,0,4,4.326553416271628e-06,-0.00035742426094017454,-0.11810071442032165,70.7501707503017
AMAC_L01,RIGHT,3,0,5,4.391966062963651e-06,-0.00036270766095903526,-0.11884642576968588,72.31272922839764
AMAC_L01,RIGHT,3,0,6,5.200471900974332e-06,-0.00042930607258090576,-0.11979653888236229,72.23157103711442
AMAC_L01,RIGHT,3,0,7,5.2493044981358165e-06,-0.00043308880171090506,-0.11804828263322133,72.77950706382165
AMAC_L01,RIGHT,3,0,8,9.461371930588058e-06,-0.0007774096648948435,-0.12200276066038476,72.14211942635976
AMAC_L01,RIGHT,3,0,9,9.52402712859974e-06,-0.0007827647495832571,-0.12085741937089392,71.2270170671489
AMAC_L01,RIGHT,3,0,10,1.0282536079389737e-05,-0.0008451415552303763,-0.12322485409143118,74.17226097240385
AMAC_L01,RIGHT,3,0,11,1.0292664494599569e-05,-0.0008445151378195476,-0.12186120493048964,75.20842143744757
AMAC_L01,RIGHT,3,0,12,1.3632105480645276e-05,-0.001119384223618733,-0.12598752051506118,75.57468069225357
AMAC_L01,RIGHT,3,0,13,1.3773388538109414e-05,-0.001132230147919234,-0.12477239083144433,74.31930426108585
AMAC_L01,RIGHT,3,0,14,1.4653907986293114e-05,-0.0012046035415483145,-0.12569139811036864,72.42154865327045
AMAC_L01,RIGHT,3,0,15,1.4604077334624501e-05,-0.0011995272010431098,-0.12544438613254985,75.31283402272665
AMAC_L01,RIGHT,3,1,0,1.8721439114358534e-08,-2.6809764559458187e-06,-0.15503397029787294,4339.661471026507
AMAC_L01,RIGHT,3,1,1,4.846083261992174e-08,-7.718329542250775e-06,-0.1119835340055178,1882.5931072773528
AMAC_L01,RIGHT,3,1,2,4.6626446729168346e-08,-6.403227718175912e-06,-0.26219590426863526,85627.5288861955
AMAC_L01,RIGHT,3,1,3,4.258447733282712e-08,-5.7040370958711365e-06,-0.2940877852619297,104481.97824870904
AMAC_L01,RIGHT,3,1,4,2.0459194240171748e-06,-0.0003477161659183017,-0.10796735381321901,63.5677070709503
AMAC_L01,RIGHT,3,1,5,2.1003651336583562e-06,-0.0003558737671692444,-0.15015577869430183,105.96421839177793
AMAC_L01,RIGHT,3,1,6,2.464424754859834e-06,-0.00041870058102950444,-0.11804415228097136,72.41432995934642
AMAC_L01,RIGHT,3,1,7,2.505143400494372e-06,-0.0004249294703847784,-0.12146087902918686,77.81014841865408
AMAC_L01,RIGHT,3,1,8,4.461462096385361e-06,-0.0007553176593195164,-0.11854489413518002,71.21771538967938
AMAC_L01,RIGHT,3,1,9,4.498068957631014e-06,-0.0007614558726711916,-0.11903792083045933,71.42209494906808
AMAC_L01,RIGHT,3,1,10,4.886576910682619e-06,-0.0008272303989224939,-0.12006727718981014,71.76548304355651
AMAC_L01,RIGHT,3,1,11,4.933032092034439e-06,-0.0008351967218379699,-0.11927136926059095,70.953049301246
AMAC_L01,RIGHT,3,1,12,6.456540613514831e-06,-0.0010913881924223435,-0.12032559256719733,73.08441177156496
AMAC_L01,RIGHT,3,1,13,6.501767264704733e-06,-0.0010987378898262544,-0.1214753127990552,73.70230326684913
AMAC_L01,RIGHT,3,1,14,6.878323195562579e-06,-0.001162520748332214,-0.12179567183017595,73.21826516492372
AMAC_L01,RIGHT,3,1,15,6.922803552435046e-06,-0.0011699955403643996,-0.1224001466248524,73.53715966300287
AMAC_L01,RIGHT,3,2,0,3.0584305518156496e-08,-2.7673629614036957e-06,-0.10918871015226662,867.9434214909613
AMAC_L01,RIGHT,3,2,1,7.732683396711811e-08,-7.530290114465834e-06,-0.128842549552222,4215.467605356603
AMAC_L01,RIGHT,3,2,2,7.350363710274801e-07,-7.70220339507883e-05,-0.11370442343985293,105.28959585893395
AMAC_L01,RIGHT,3,2,3,8.057850292557658e-07,-8.420752593616193e-05,-0.11864229346977599,64.9539892134952
AMAC_L01,RIGHT,3,2,4,3.4192646134928303e-06,-0.00035522092166344663,-0.11814194107700053,69.8349425736281
AMAC_L01,RIGHT,3,2,5,3.4674078821238752e-06,-0.0003596219601450621,-0.11674897493085439,70.70988186735225
AMAC_L01,RIGHT,3,2,6,4.100109446069096e-06,-0.0004249286192115793,-0.1171317041440195,70.98246141530463
AMAC_L01,RIGHT,3,2,7,4.1644501423707475e-06,-0.000431607855244367,-0.11866188466207993,71.70969796599981
AMAC_L01,RIGHT,3,2,8,7.42285722778529e-06,-0.0007667682211922428,-0.12031343468434484,71.73203175701924
AMAC_L01,RIGHT,3,2,9,7.534959962034747e-06,-0.0007786831989067126,-0.11973713080000703,70.09352078676254
AMAC_L01,RIGHT,3,2,10,8.129113621414079e-06,-0.0008386535640896635,-0.12275923532119094,73.16256828938782
AMAC_L01,RIGHT,3,2,11,8.186350274992477e-06,-0.0008449113248162953,-0.12139368057917567,73.37514877408657
AMAC_L01,RIGHT,3,2,12,1.0742570292822486e-05,-0.0011066710451949223,-0.12532025102293395,75.15036958030782
AMAC_L01,RIGHT,3,2,13,1.0835659524836979e-05,-0.0011161659119315213,-0.12369183798146424,74.33408512483251
AMAC_L01,RIGHT,3,2,14,1.1411871838930583e-05,-0.0011752589633919758,-0.12355228777207929,74.14583624410801
AMAC_L01,RIGHT,3,2,15,1.1407127129805353e-05,-0.001175701624740369,-0.1236056772834077,76.16467164009856
AMAC_L01,RIGHT,3,3,0,3.069494029569868e-08,-2.5374553312943657e-06,-0.10333113198179512,796.8807657550649
AMAC_L01,RIGHT,3,3,1,8.680978785325916e-08,-8.232497224433154e-06,-0.13028720567037386,3404.046158809162
AMAC_L01,RIGHT,3,3,2,7.723824142151832e-07,-7.713840082719456e-05,-0.12601651682194706,126.47969210088053
AMAC_L01,RIGHT,3,3,3,8.457620682705618e-07,-8.440893973995969e-05,-0.12322843972351832,73.59740411139734
AMAC_L01,RIGHT,3,3,4,3.572459322033557e-06,-0.00035404606304138364,-0.11758618279041402,70.81416751346137
AMAC_L01,RIGHT,3,3,5,3.647999379927259e-06,-0.00036120948627755043,-0.11796375043693444,70.9448904678669
AMAC_L01,RIGHT,3,3,6,4.280063134359337e-06,-0.0004233516289713524,-0.11877060742145382,72.90462885918956
AMAC_L01,RIGHT,3,3,7,4.359150890027131e-06,-0.0004310815731112284,-0.11810846974411843,71.80939851117778
AMAC_L01,RIGHT,3,3,8,7.783887332635339e-06,-0.0007672697013454704,-0.12056095853434673,72.17647026758178
AMAC_L01,RIGHT,3,3,9,7.862113537925738e-06,-0.0007754468419251146,-0.12151299350878576,73.15982882958845
AMAC_L01,RIGHT,3,3,10,8.499639883029394e-06,-0.0008373677200195468,-0.12263782836732667,74.183800178683
AMAC_L01,RIGHT,3,3,11,8.561193832531336e-06,-0.0008430126102432999,-0.12040811246909193,72.93746175186806
AMAC_L01,RIGHT,3,3,12,1.1185818060168313e-05,-0.001099622577874501,-0.12519827164616615,77.47025545694056
AMAC_L01,RIGHT,3,3,13,1.133209546370217e-05,-0.0011150365268202845,-0.12471366743224394,75.63430532601164
AMAC_L01,RIGHT,3,3,14,1.200123890902924e-05,-0.0011802498705661328,-0.12592072936035142,75.2925552299828
AMAC_L01,RIGHT,3,3,15,1.1966581522805369e-05,-0.0011758798929269254,-0.12499348009617581,77.00218251276333
AMAC_L01,RIGHT,4,0,0,3.7005881666657975e-08,-2.64626626187064e-06,-0.11744350618928374,1945.0580216434735
AMAC_L01,RIGHT,4,0,1,1.1625882658482704e-07,-9.466962332721727e-06,-0.11109891706041518,775.8108448973741
AMAC_L01,RIGHT,4,0,2,9.203526467519251e-07,-7.64387384595886e-05,-0.1194983142092474,119.02479279956526
AMAC_L01,RIGHT,4,0,3,1.010930226136304e-06,-8.408319015920464e-05,-0.12084248933019691,71.41602587677721
AMAC_L01,RIGHT,4,0,4,4.283736063005561e-06,-0.00035372205843648417,-0.11574822408109146,69.3512999417512
AMAC_L01,RIGHT,4,0,5,4.354095120954747e-06,-0.0003594203260248835,-0.11589011648344028,69.76763558840128
AMAC_L01,RIGHT,4,0,6,5.149754966163405e-06,-0.00042461189163479495,-0.11739225419530055,70.72740461413771
AMAC_L01,RIGHT,4,0,7,5.221749902216303e-06,-0.000430591026010534,-0.11594849649820314,70.56634834074428
AMAC_L01,RIGHT,4,0,8,9.333591683859967e-06,-0.0007669229952207259,-0.11809235619989636,70.10199023305499
AMAC_L01,RIGHT,4,0,9,9.396715164739594e-06,-0.0007716883288728164,-0.11959620468690062,70.91124727390007
AMAC_L01,RIGHT,4,0,10,1.0228838003333618e-05,-0.0008399502282415805,-0.11945652079257978,70.47338278189554
AMAC_L01,RIGHT,4,0,11,1.0248192209427927e-05,-0.0008411409484105518,-0.1208818862987787,72.49856610954258
AMAC_L01,RIGHT,4,0,12,1.3486633455137681e-05,-0.0011060596863424626,-0.12257317630834207,74.42527471369087
AMAC_L01,RIGHT,4,0,13,1.3452123733429138e-05,-0.0011029645032978772,-0.12074982396538635,75.28619586197556
AMAC_L01,RIGHT,4,0,14,1.4237917189357452e-05,-0.0011676064906484408,-0.12185961649396487,75.25847781190339
